Plant bioelectric data log. Project: Setup
R0-2020-05-03.csv
Channel0 is the control (a potato).
Channel1 is the plant connected to tinned copper wire.
Gain: 16
Volts per division: 0.007812619211108568
Data rate: 8
Time                 Value in mV
"('17:20:22:336637', 10.3595, 76.5324)"
"('17:20:24:593274', 10.3517, 75.8371)"
"('17:20:26:848944', 10.3127, 76.4465)"
"('17:20:29:104499', 10.2502, 76.3059)"
"('17:20:31:360450', 10.3283, 77.7043)"
"('17:20:33:617309', 10.3673, 77.9231)"
"('17:20:35:873034', 10.2736, 77.8293)"
"('17:20:38:128937', 10.3517, 77.5949)"
"('17:20:40:384993', 10.3908, 77.3449)"
"('17:20:42:641559', 10.3205, 77.7824)"
"('17:20:44:897087', 10.4923, 76.9621)"
"('17:20:47:152592', 10.3752, 77.7981)"
"('17:20:49:408385', 10.2814, 77.7199)"
"('17:20:51:665109', 10.383, 77.9543)"
"('17:20:53:920831', 10.3595, 77.3059)"
"('17:20:56:176415', 10.3439, 78.0324)"
"('17:20:58:432161', 10.4377, 77.9621)"
"('17:21:00:688627', 10.3673, 78.134)"
"('17:21:02:944224', 10.3048, 77.7199)"
"('17:21:05:199751', 10.3986, 78.2668)"
"('17:21:07:455759', 10.4377, 77.5793)"
"('17:21:09:712214', 10.3361, 77.6574)"
"('17:21:11:967953', 10.5939, 77.9153)"
"('17:21:14:223512', 10.4142, 77.4856)"
"('17:21:16:479652', 10.3595, 77.1262)"
"('17:21:18:736000', 10.5002, 76.6418)"
"('17:21:20:991518', 10.4298, 75.9699)"
"('17:21:23:247024', 10.3517, 74.1027)"
"('17:21:25:503170', 10.4689, 74.7277)"
"('17:21:27:759919', 10.4064, 74.6574)"
"('17:21:30:015445', 10.633, 74.8136)"
"('17:21:32:270297', 10.7111, 74.2511)"
"('17:21:34:526475', 11.008, 74.1496)"
"('17:21:36:801464', 10.7658, 73.8214)"
"('17:21:39:057185', 10.7658, 73.423)"
"('17:21:41:312934', 10.5392, 72.9699)"
"('17:21:43:569870', 10.4689, 73.6417)"
"('17:21:45:845091', 10.4845, 73.9543)"
"('17:21:48:101570', 10.3908, 73.8136)"
"('17:21:50:357228', 10.5158, 73.6652)"
"('17:21:52:614591', 10.3908, 73.423)"
"('17:21:54:870198', 10.3517, 73.0792)"
"('17:21:57:125704', 10.3908, 72.9699)"
"('17:21:59:381643', 10.3205, 72.2902)"
"('17:22:01:638256', 10.4298, 71.4855)"
"('17:22:03:893840', 10.4298, 71.2902)"
"('17:22:06:149402', 10.3361, 71.337)"
"('17:22:08:405319', 10.4142, 71.6808)"
"('17:22:10:661756', 10.5236, 71.0636)"
Plant bioelectric data log. Project: Setup
R0-2020-05-03.csv
Channel0 is the control (a potato).
Channel1 is the plant connected to tinned copper wire.
Gain: 16
Volts per division: 0.007812619211108568
Data rate: 8
Time                 Value in mV
"('17:23:47:017047', 10.4767, 71.1026)"
"('17:24:47:331751', 10.7814, 69.0714)"
"('17:25:47:646338', 10.8205, 72.0089)"
"('17:26:47:946451', 11.0236, 68.1651)"
"('17:27:48:260568', 10.8439, 63.1885)"
"('17:28:48:575202', 11.1174, 58.7665)"
"('17:29:48:877272', 10.7892, 55.4852)"
"('17:30:49:191913', 11.0002, 54.8836)"
"('17:31:49:506499', 10.9845, 52.9696)"
"('17:32:49:821283', 10.8439, 53.5633)"
"('17:33:50:135876', 11.5939, 55.6493)"
"('17:34:50:450522', 11.4455, 52.4227)"
"('17:35:50:765799', 10.6408, 51.1961)"
"('17:36:51:080539', 10.5158, 51.2586)"
"('17:37:51:395189', 10.5002, 52.3367)"
"('17:38:51:709835', 10.9299, 50.993)"
"('17:39:52:024499', 11.1252, 51.4461)"
"('17:40:52:339007', 10.8595, 53.7039)"
"('17:41:52:653555', 10.6408, 53.7821)"
"('17:42:52:968170', 10.5783, 52.4539)"
"('17:43:53:260742', 10.922, 52.5946)"
"('17:44:53:577248', 11.5471, 50.0164)"
"('17:45:53:893711', 11.5158, 51.993)"
"('17:46:54:208279', 11.4455, 50.157)"
"('17:47:54:522805', 11.7736, 47.196)"
"('17:48:54:837490', 13.4221, 53.2352)"
"('17:49:55:152097', 13.2111, 53.6883)"
"('17:50:55:466738', 12.2893, 52.1727)"
"('17:51:55:781404', 11.7346, 51.1727)"
"('17:52:56:069949', 12.1877, 54.0086)"
"('17:53:56:370864', 12.3986, 55.4852)"
"('17:54:56:676975', 12.4455, 53.9618)"
"('17:55:56:962556', 12.6564, 54.1024)"
"('17:56:57:278037', 12.7346, 55.5477)"
"('17:57:57:580764', 12.7658, 55.8055)"
"('17:58:57:892350', 12.8205, 57.1337)"
"('17:59:58:183147', 59.1962, 59.1962)"
"('18:00:58:490976', 13.1018, 57.0868)"
"('18:01:58:790438', 13.2111, 57.6806)"
"('18:02:59:079214', 13.0314, 54.3368)"
"('18:03:59:390889', 13.3283, 51.4148)"
"('18:04:59:690804', 16.7503, 52.5789)"
"('18:05:59:971183', 15.7893, 53.0164)"
"('18:07:00:271799', 15.3518, 53.4305)"
"('18:08:00:577114', 15.1018, 49.1179)"
"('18:09:00:890704', 14.6565, 50.4617)"
"('18:10:01:200640', 14.4455, 51.6649)"
"('18:11:01:473407', 14.3518, 52.5633)"
"('18:12:01:770640', 13.6877, 52.2117)"
"('18:13:02:070664', 15.9221, 47.8679)"
"('18:14:02:370670', 14.9065, 51.9774)"
"('18:15:02:680665', 13.8205, 50.7664)"
"('18:16:02:980691', 14.2346, 45.0397)"
"('18:17:03:287193', 14.1487, 47.4538)"
"('18:18:03:580815', 14.6565, 47.7273)"
"('18:19:03:890654', 14.9768, 44.071)"
"('18:20:04:190915', 16.1252, 47.1804)"
"('18:21:04:493962', 15.969, 44.4929)"
"('18:22:04:800988', 16.0081, 48.9461)"
"('18:23:05:106919', 16.1721, 50.8367)"
"('18:24:05:410985', 16.0393, 52.1414)"
"('18:25:05:711266', 15.1409, 47.2663)"
"('18:26:06:010840', 15.2502, 46.3523)"
"('18:27:06:320576', 15.4065, 43.6022)"
"('18:28:06:630688', 15.7737, 46.3445)"
"('18:29:06:930701', 15.4143, 41.0241)"
"('18:30:07:230787', 15.5706, 39.6647)"
"('18:31:07:540909', 15.7424, 36.774)"
"('18:32:07:841630', 15.7112, 37.9537)"
"('18:33:08:141042', 16.7346, 34.7271)"
"('18:34:08:440674', 17.6878, 34.2583)"
"('18:35:08:751089', 16.3987, 31.4927)"
"('18:36:09:065874', 16.1252, 33.8443)"
"('18:37:09:380630', 16.0002, 34.3286)"
"('18:38:09:690604', 15.8909, 34.1411)"
"('18:39:09:997347', 16.1409, 30.8989)"
"('18:40:10:312059', 15.9924, 29.8911)"
"('18:41:10:620543', 16.1331, 30.5317)"
"('18:42:10:930559', 16.4143, 30.6567)"
"('18:43:11:237333', 16.5706, 32.6099)"
"('18:44:11:552081', 16.5159, 31.7895)"
"('18:45:11:852645', 17.0315, 27.5082)"
"('18:46:12:146611', 16.1799, 22.9847)"
"('18:47:12:461343', 16.1252, 25.9535)"
"('18:48:12:767380', 16.2581, 28.4614)"
"('18:49:13:077305', 15.9065, 22.3128)"
"('18:50:13:370573', 16.4143, 20.5863)"
"('18:51:13:685260', 16.5393, 19.5315)"
"('18:52:13:989885', 16.2737, 16.4846)"
"('18:53:14:301453', 16.2815, 16.6174)"
"('18:54:14:590709', 16.1643, 16.5471)"
"('18:55:14:905534', 16.2581, 15.2346)"
"('18:56:15:190623', 16.4612, 15.8831)"
